config,group,target_precision,draft_precision,prompt_id,mean_acceptance,acceptance_list,exact_match,n_new_tokens,n_cycles
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),85,2.5,"[2, 4, 2, 3, 2, 4, 4, 2, 2, 1, 1, 4, 4, 3, 2, 1, 2, 4, 2, 1, 3, 2, 2, 3, 2, 3]",True,64,26
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),86,2.8261,"[3, 4, 4, 6, 4, 2, 4, 4, 1, 2, 3, 3, 1, 2, 6, 2, 1, 1, 4, 3, 2, 1, 2]",True,64,23
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),87,3.25,"[3, 4, 5, 3, 5, 6, 3, 4, 5, 4, 3, 2, 3, 4, 1, 1, 2, 1, 2, 4]",True,64,20
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),88,2.5385,"[1, 3, 3, 2, 4, 3, 2, 2, 2, 2, 3, 2, 4, 4, 3, 3, 3, 2, 2, 1, 2, 3, 3, 2, 2, 3]",True,64,26
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),89,4.0625,"[1, 5, 4, 4, 4, 2, 6, 5, 4, 3, 5, 3, 6, 5, 6, 2]",True,64,16
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),90,3.4,"[4, 4, 5, 4, 2, 2, 3, 3, 4, 4, 2, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True,64,20
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),91,2.75,"[1, 4, 3, 3, 1, 3, 1, 3, 4, 4, 3, 2, 4, 5, 2, 2, 2, 3, 2, 4, 2, 1, 3, 4]",True,64,24
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),92,2.2857,"[3, 3, 3, 3, 1, 3, 2, 2, 2, 4, 5, 1, 1, 1, 3, 4, 1, 1, 1, 2, 2, 3, 5, 1, 2, 1, 3, 1]",True,64,28
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),93,3.7222,"[3, 6, 3, 2, 1, 3, 4, 4, 6, 2, 4, 4, 4, 6, 4, 3, 4, 4]",True,64,18
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),94,3.0556,"[6, 5, 1, 2, 5, 5, 5, 3, 3, 2, 2, 2, 1, 2, 2, 3, 5, 1]",True,55,18
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),95,3.0952,"[5, 6, 2, 1, 4, 2, 3, 3, 3, 4, 1, 2, 1, 4, 2, 3, 2, 2, 5, 4, 6]",True,64,21
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 5, 4, 6, 3, 4, 4, 5, 3]",True,64,17
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),97,3.8235,"[6, 6, 1, 2, 4, 6, 2, 2, 6, 4, 4, 3, 4, 3, 4, 4, 4]",True,64,17
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),98,2.56,"[3, 2, 1, 3, 2, 1, 2, 3, 3, 1, 5, 4, 2, 1, 2, 5, 4, 2, 4, 2, 3, 3, 2, 2, 2]",True,64,25
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),99,3.5556,"[1, 3, 2, 4, 4, 3, 2, 5, 6, 3, 5, 4, 6, 6, 3, 3, 2, 2]",True,64,18
DQ_ar_only_W4A4,rot,FP16_rotated,fake_W4A4(AR head only),100,2.9091,"[3, 3, 2, 4, 3, 3, 5, 3, 1, 3, 2, 3, 4, 3, 1, 4, 4, 5, 1, 2, 2, 3]",False,64,22
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),81,1.25,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2]",True,64,52
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),82,1.28,"[2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",True,64,50
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),83,1.4222,"[1, 1, 2, 1, 3, 1, 1, 1, 2, 3, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 1, 1]",True,64,45
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),84,1.3617,"[2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1]",True,64,47
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),85,1.1852,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1]",True,64,54
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),86,1.1636,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,64,55
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),87,1.1852,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True,64,54
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),88,1.2075,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]",True,64,53
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),89,1.3265,"[1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2]",True,64,49
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),90,1.3542,"[1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2]",True,64,48
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),91,1.25,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2]",True,64,52
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),92,1.1636,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",True,64,55
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),93,1.4444,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2]",True,64,45
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),94,1.3095,"[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",True,55,42
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),95,1.3061,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2]",True,64,49
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),96,1.1636,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",True,64,55
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),97,1.2308,"[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True,64,52
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),98,1.2745,"[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",True,64,51
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),99,1.3265,"[1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",True,64,49
Q01_targetFP16rot_draftW4A4_full,rot,FP16_rotated,fake_W4A4(full draft),100,1.1636,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True,64,55
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),81,2.4815,"[3, 1, 2, 3, 1, 1, 1, 2, 6, 4, 4, 2, 3, 1, 4, 1, 3, 1, 3, 4, 2, 1, 4, 2, 2, 2, 4]",True,64,27
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),82,3.25,"[4, 1, 4, 2, 2, 3, 4, 3, 2, 6, 4, 2, 6, 4, 4, 2, 2, 4, 3, 3]",True,64,20
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),83,3.5556,"[3, 3, 4, 3, 6, 2, 4, 4, 5, 3, 2, 4, 2, 3, 3, 3, 6, 4]",True,64,18
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),84,3.0,"[4, 2, 3, 1, 3, 1, 2, 3, 5, 2, 6, 4, 2, 5, 3, 2, 2, 4, 2, 3, 2, 5]",True,64,22
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),85,1.9394,"[1, 3, 2, 1, 3, 1, 1, 1, 3, 1, 4, 2, 2, 1, 1, 5, 3, 4, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 3, 1]",True,64,33
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),86,2.2857,"[1, 4, 4, 4, 6, 3, 3, 4, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 4, 1, 1, 1, 1, 4, 4, 1, 1]",True,64,28
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),87,2.7083,"[1, 2, 4, 5, 3, 2, 3, 5, 5, 6, 4, 2, 3, 3, 1, 1, 4, 1, 1, 2, 1, 2, 2, 2]",True,64,24
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),88,2.0312,"[1, 2, 1, 1, 2, 2, 2, 2, 3, 2, 1, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 3, 2, 3, 1, 1, 4, 2, 1, 3, 2, 2]",True,64,32
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),89,3.4211,"[3, 3, 3, 4, 5, 4, 1, 4, 2, 4, 4, 4, 1, 3, 1, 6, 4, 4, 5]",True,64,19
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),90,2.68,"[5, 4, 3, 2, 3, 2, 2, 3, 2, 3, 2, 4, 2, 1, 2, 2, 2, 4, 3, 2, 1, 3, 2, 4, 4]",True,64,25
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),91,2.3571,"[1, 2, 3, 4, 2, 1, 1, 1, 1, 2, 1, 3, 6, 2, 2, 4, 5, 2, 2, 2, 3, 1, 1, 3, 2, 2, 3, 4]",True,64,28
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),92,1.6842,"[3, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3, 1, 3, 1, 1, 1, 3, 2, 3, 1, 1, 2, 3, 2, 4, 1, 1, 2, 1, 2, 1, 1]",True,64,38
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),93,3.2,"[1, 4, 4, 3, 2, 1, 3, 2, 2, 4, 6, 2, 2, 5, 2, 3, 6, 5, 4, 3]",True,64,20
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),94,3.0556,"[3, 4, 5, 2, 2, 3, 5, 4, 4, 3, 4, 3, 2, 1, 1, 4, 1, 4]",True,55,18
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),95,2.75,"[5, 4, 3, 1, 1, 4, 3, 2, 4, 2, 4, 1, 1, 1, 1, 2, 3, 1, 3, 2, 2, 5, 6, 5]",True,64,24
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),96,3.0476,"[1, 1, 3, 6, 2, 3, 1, 4, 4, 2, 5, 5, 5, 5, 1, 2, 3, 4, 1, 5, 1]",True,64,21
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),97,3.4,"[3, 4, 5, 1, 4, 6, 2, 2, 2, 5, 4, 3, 2, 3, 3, 4, 4, 3, 3, 5]",True,64,20
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),98,2.0625,"[3, 3, 2, 2, 1, 3, 1, 1, 4, 1, 1, 3, 4, 3, 1, 2, 1, 3, 4, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 2, 3, 4]",True,64,32
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),99,2.8696,"[1, 2, 3, 2, 4, 3, 1, 1, 2, 5, 6, 4, 4, 4, 4, 6, 3, 1, 3, 1, 2, 1, 3]",True,64,23
DQ_first_only_W4A16,rot,FP16_rotated,fake_W4A16(first proj only),100,1.8108,"[1, 2, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 3, 2, 2, 2, 2, 3, 2, 1, 1, 2, 3, 2, 3, 4, 1, 1, 2, 1, 1, 2, 4]",True,64,37
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),81,2.4615,"[3, 2, 4, 1, 2, 2, 3, 4, 3, 2, 2, 2, 3, 4, 1, 2, 2, 2, 3, 4, 1, 2, 3, 3, 2, 2]",True,64,26
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),82,2.9091,"[3, 1, 3, 2, 2, 3, 4, 3, 2, 4, 4, 4, 2, 4, 2, 2, 2, 4, 4, 4, 3, 2]",True,64,22
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),83,3.3,"[3, 2, 4, 4, 6, 2, 4, 4, 4, 3, 3, 4, 2, 2, 4, 3, 2, 5, 2, 3]",True,64,20
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),84,2.6,"[3, 1, 2, 3, 3, 1, 2, 2, 4, 3, 2, 6, 4, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 4]",True,64,25
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),85,2.2069,"[1, 3, 2, 2, 3, 2, 3, 1, 4, 2, 2, 1, 3, 3, 3, 2, 3, 1, 2, 3, 1, 2, 1, 3, 2, 2, 3, 2, 2]",True,64,29
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),86,2.64,"[3, 2, 2, 2, 4, 6, 3, 2, 3, 4, 1, 2, 3, 2, 2, 2, 3, 4, 2, 1, 3, 4, 2, 1, 3]",True,64,25
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),87,2.64,"[3, 4, 2, 3, 2, 4, 2, 4, 3, 2, 2, 4, 3, 3, 2, 1, 1, 3, 2, 4, 1, 1, 3, 3, 4]",True,64,25
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),88,2.2414,"[1, 2, 1, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 5, 2, 4, 3, 1, 2, 2, 2, 2, 2, 2, 2]",True,64,29
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),89,3.0476,"[3, 3, 3, 5, 2, 2, 2, 4, 3, 2, 2, 4, 3, 2, 4, 2, 6, 4, 2, 4, 2]",True,64,21
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),90,2.7083,"[4, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 1, 1, 3, 3, 2, 4, 3, 2, 4, 2, 4]",True,64,24
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),91,2.64,"[1, 3, 4, 2, 2, 3, 1, 3, 4, 4, 3, 2, 4, 4, 1, 2, 2, 2, 3, 2, 3, 1, 3, 4, 3]",True,64,25
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),92,2.2857,"[3, 3, 3, 2, 1, 3, 2, 4, 4, 2, 4, 1, 1, 1, 3, 2, 3, 1, 2, 3, 3, 5, 1, 2, 1, 2, 1, 1]",True,64,28
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),93,3.1905,"[4, 3, 3, 2, 2, 1, 2, 3, 5, 4, 5, 3, 2, 2, 3, 6, 3, 4, 3, 3, 4]",True,64,21
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),94,2.8,"[4, 3, 4, 1, 2, 2, 4, 3, 3, 3, 4, 2, 2, 2, 2, 3, 2, 3, 4, 3]",False,56,20
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),95,2.5385,"[4, 4, 3, 2, 3, 2, 2, 2, 1, 4, 2, 3, 1, 1, 2, 1, 2, 2, 2, 3, 2, 2, 4, 3, 6, 3]",True,64,26
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),96,3.2,"[1, 2, 4, 3, 3, 3, 4, 3, 5, 4, 4, 2, 4, 4, 2, 2, 4, 4, 4, 2]",True,64,20
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),97,2.64,"[4, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3]",True,64,25
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),98,2.4444,"[2, 2, 2, 2, 3, 3, 2, 2, 3, 4, 3, 2, 2, 1, 2, 2, 5, 2, 2, 3, 2, 1, 2, 2, 3, 3, 4]",True,64,27
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),99,2.9091,"[1, 2, 3, 2, 4, 4, 1, 2, 4, 2, 5, 2, 1, 5, 4, 5, 4, 4, 2, 3, 2, 2]",True,64,22
DQ_recurrent_only_W4A16,rot,FP16_rotated,fake_W4A16(recurrent proj only),100,2.3214,"[2, 2, 2, 2, 2, 3, 4, 1, 3, 3, 2, 1, 2, 1, 2, 4, 3, 1, 4, 2, 2, 3, 2, 4, 3, 2, 1, 2]",True,64,28
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,81,3.4737,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 3, 4, 2, 2, 3]",True,64,19
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,82,4.4,"[4, 4, 3, 4, 6, 4, 6, 6, 6, 5, 6, 4, 2, 3, 3]",True,64,15
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True,64,15
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,84,3.25,"[4, 2, 3, 4, 3, 6, 2, 2, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True,64,20
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,85,2.6667,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True,64,24
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,86,2.8261,"[3, 4, 6, 6, 3, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True,64,23
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 2, 2, 3]",True,64,19
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,88,3.0476,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 3, 3, 4, 3, 1, 2, 3, 5, 3]",True,64,21
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,89,4.3333,"[3, 3, 6, 6, 2, 6, 4, 4, 5, 4, 3, 6, 5, 6, 2]",True,64,15
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True,64,19
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]",True,64,21
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,92,2.56,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 4, 4, 1, 2, 1, 3, 1]",True,64,25
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 4, 5, 4, 2, 5]",True,64,16
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True,55,17
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,95,3.0476,"[5, 6, 2, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True,64,21
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True,64,17
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]",True,64,18
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,98,2.8696,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 6, 1, 1, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 4]",True,64,23
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True,64,18
Q00_targetFP16_draftFP16_stock,stock,FP16,FP16,100,2.6667,"[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True,64,24
