target,prompt_idx,round,fp_accept,q_accept,accept_delta,recheck_accept,recheck_accept_delta,recheck_top1_same_fp,accept_delta_vs_recheck,fp_q_top1_same,q_top1_in_tree,fp_top1_in_tree,entropy_delta,margin_delta,top1_prob_delta,kl_fp_q,tv,tree_mass_fp,tree_mass_q,tree_mass_delta,ce_delta,category
W4A4,9,4,1,1,0,1,0,True,0,True,True,True,-0.0001,1.8359,0.0,0.0,0.0,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,9,5,3,3,0,3,0,True,0,True,True,True,-0.3991,3.0938,0.1577,0.3424,0.1577,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,9,6,2,2,0,2,0,True,0,True,True,True,0.0,-2.5078,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,9,7,3,3,0,3,0,True,0,True,True,True,0.0028,-4.1719,-0.0003,0.0003,0.0003,1.0,0.9999,-0.0001,0.4093,UNCHANGED
W4A4,9,8,2,0,-2,2,0,True,-2,False,False,True,-0.3627,0.875,0.2159,3.116,0.7332,0.9405,0.2113,-0.7292,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,9,9,2,1,-1,2,0,True,-1,True,True,True,0.0006,-2.2812,-0.0001,0.0,0.0001,1.0,0.9999,-0.0001,0.4093,DEGRADED_FALSE_REJECTION
W4A4,9,10,0,0,0,0,0,True,0,True,False,False,-0.7567,6.625,0.3976,2.1977,0.3976,0.3967,0.0008,-0.3959,0.4093,UNCHANGED
W4A4,9,11,3,3,0,3,0,True,0,True,True,True,-0.0006,0.8906,0.0001,0.0001,0.0001,1.0,1.0,0.0,0.4093,UNCHANGED
W4A4,9,12,3,3,0,3,0,True,0,True,True,True,0.0,-1.9062,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,9,13,4,4,0,4,0,True,0,True,True,True,0.0011,-4.7656,-0.0001,0.0001,0.0001,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,9,14,1,1,0,1,0,True,0,True,True,True,0.0,-3.4375,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,9,15,1,1,0,1,0,True,0,True,True,True,0.7577,-4.2344,-0.3445,0.3966,0.3445,0.9999,0.9988,-0.0012,0.4093,UNCHANGED
W4A4,10,0,0,2,2,0,0,True,2,False,True,False,0.2987,-0.625,-0.1502,7.3628,0.8778,0.2381,0.5901,0.3519,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,10,1,3,3,0,3,0,True,0,True,True,True,0.0001,-0.6953,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,10,2,2,3,1,2,0,True,1,False,True,True,1.2518,-1.7578,-0.4512,5.5063,0.8487,0.9005,0.4925,-0.408,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,10,3,3,2,-1,3,0,True,-1,True,True,True,0.5222,-2.2031,-0.1561,0.1665,0.1719,0.98,0.9146,-0.0654,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,10,4,2,2,0,2,0,True,0,True,True,True,0.1185,-1.0625,-0.0396,0.0271,0.0463,0.9905,0.9946,0.0041,0.4093,UNCHANGED
W4A4,10,5,0,2,2,0,0,True,2,False,True,False,0.5391,-0.8125,-0.3137,0.6458,0.5135,0.2093,0.4822,0.2729,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,10,6,3,1,-2,3,0,True,-2,True,True,True,0.1015,-0.5781,-0.0201,0.0096,0.0201,0.9999,0.9944,-0.0055,0.4093,DEGRADED_FALSE_REJECTION
W4A4,10,7,5,5,0,5,0,True,0,True,True,True,0.0,-1.1562,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,10,8,3,3,0,3,0,True,0,True,True,True,0.0003,-1.3594,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,10,9,1,1,0,1,0,True,0,True,True,True,-0.6652,5.3906,0.4724,1.9258,0.4724,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,10,10,3,3,0,3,0,True,0,True,True,True,0.0012,-5.0781,-0.0001,0.0001,0.0001,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,10,11,4,5,1,4,0,True,1,True,True,True,0.0003,-0.3281,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,10,12,1,2,1,1,0,True,1,True,True,True,0.0239,-0.5938,-0.0021,0.0017,0.0021,0.9996,0.9977,-0.0019,0.4093,DEGRADATION_INDUCED_GENEROSITY
W4A4,10,13,1,1,0,1,0,True,0,True,True,True,0.002,-0.6094,-0.0002,0.0001,0.0002,0.9997,0.9995,-0.0002,0.4093,UNCHANGED
W4A4,10,14,1,1,0,1,0,True,0,True,True,True,-2.1219,5.1016,0.7192,4.1757,0.72,0.2634,0.9828,0.7193,0.4093,UNCHANGED
W4A4,10,15,2,2,0,2,0,True,0,False,True,True,0.0514,-0.3125,-0.0715,0.1876,0.3017,0.9996,0.9985,-0.0011,0.4093,UNCHANGED
W4A4,11,0,2,2,0,2,0,True,0,True,True,True,0.113,-0.3594,-0.0595,0.3126,0.1513,0.8427,0.801,-0.0417,0.4093,UNCHANGED
W4A4,11,1,2,2,0,2,0,True,0,True,True,True,-0.1374,0.9375,0.0553,0.0554,0.0661,0.8965,0.9448,0.0483,0.4093,UNCHANGED
W4A4,11,2,2,2,0,2,0,True,0,True,True,True,0.0065,-2.2812,-0.0005,0.0005,0.0005,0.9999,0.9994,-0.0005,0.4093,UNCHANGED
W4A4,11,3,2,2,0,2,0,True,0,True,True,True,0.0001,-2.6484,-0.0,0.0,0.0,1.0,1.0,-0.0,0.4093,UNCHANGED
W4A4,11,4,2,2,0,2,0,True,0,True,True,True,0.0008,0.2656,-0.0001,0.0001,0.0001,1.0,0.9999,-0.0001,0.4093,UNCHANGED
W4A4,11,5,2,2,0,2,0,True,0,True,True,True,0.3656,-2.3438,-0.0997,0.0797,0.0998,0.9936,0.9472,-0.0464,0.4093,UNCHANGED
W4A4,11,6,1,1,0,1,0,True,0,True,True,True,-0.1,0.9844,0.0564,0.1226,0.0976,0.9597,0.9547,-0.005,0.4093,UNCHANGED
W4A4,11,7,2,2,0,2,0,True,0,True,True,True,0.2737,-0.8281,-0.0395,0.0347,0.0403,0.9889,0.9501,-0.0388,0.4093,UNCHANGED
W4A4,11,8,3,3,0,3,0,True,0,True,True,True,1.0993,-1.7188,-0.4954,0.6746,0.5133,0.9556,0.701,-0.2545,0.4093,UNCHANGED
W4A4,11,9,3,2,-1,3,0,True,-1,True,True,True,0.3309,-2.4375,-0.0855,0.0698,0.0855,0.9918,0.9064,-0.0853,0.4093,STRICTER_ALIGNMENT_LOSS
W4A4,11,10,0,3,3,0,0,True,3,False,True,False,-0.377,1.5,0.2368,6.5936,0.6903,0.2865,0.8603,0.5738,0.4093,ACCIDENTAL_RANK_FLIP
W4A4,11,11,0,0,0,0,0,True,0,True,False,False,1.3978,-4.7344,-0.3745,0.459,0.3745,0.0027,0.2652,0.2625,0.4093,UNCHANGED
W4A4,11,12,0,0,0,0,0,True,0,True,False,False,0.1026,0.1406,0.0136,0.0954,0.0863,0.0318,0.0666,0.0348,0.4093,UNCHANGED
W4A4,11,13,3,3,0,3,0,True,0,True,True,True,0.9955,-2.6562,-0.4692,0.5286,0.4718,0.9804,0.8417,-0.1386,0.4093,UNCHANGED
W4A4,11,14,3,2,-1,3,0,True,-1,True,True,True,-0.1305,1.4375,0.0283,0.0368,0.0285,0.9657,0.9918,0.0262,0.4093,DEGRADED_FALSE_REJECTION
W4A4,11,15,0,0,0,0,0,True,0,False,False,False,-0.0685,1.7188,0.051,5.7588,0.916,0.0005,0.0062,0.0057,0.4093,UNCHANGED
